@id,@metadata.@collection,Name,Price,Category
5da8b29f-fffc-565a-a483-7f1e6a5d1953,Product,s^&vL]V[R4DLI,200,3g1ERI@ZnR6oqzGCb
cb7a4a15-4e2a-5647-8cdc-7a328705bfa8,Product,31nuc4d0V%7ajC1aIaCn,200,assOGH$xR[Xh
7bb7c728-9ecc-5a70-96bc-543b180d144b,Product,jeJJY[*K1QN(sHQ#,200,!No4)czk[brA5X%h
6c3951bb-3b55-543d-9842-794dcfc7cd44,Product,LghQbd,200,J@e&JqJY3)R1WNXWQk8
339ce70d-3b1c-5244-af1e-32337a4e80c1,Product,Q$e)9%k[X82@*0f,200,iigxHCp
a1f03954-3afa-5cfc-8bd2-c0220fb34d9e,Product,qBEnyf,200,fgNoAS
a4e4a07b-aba2-5a4b-a63c-679931d1948b,Product,igSST7,200,C[T6tPDlQt(B
ae5316f7-446a-533c-a616-3e701a213b1c,Product,d&gmZhRPS@,200,BNlGecUr4CS2JYH
d212a54d-8cc8-5da4-802f-0031d538f0ff,Product,jpYQxzE^wd]!)fu,200,pqddyG@j^T90Ond
32378a25-475e-5c7b-a260-9e2c0c81ef1a,Product,kiQ6!qZS1CdmvR*P8el,200,)j2FUkco[]Wi
de751a80-bad8-565f-a3b5-8d6b7f56fc01,Product,rX(1I0E,200,w9lU0fO#bQrxu
d8c361bf-f1d3-5dbf-9523-3c222fbf69cd,Product,C0Lrpx&2nrM&IQI,200,^icc2$P8w&01*LG
64738c1c-22ec-580d-b9f8-174e8fcec4d5,Product,ze5)(*A,200,qyPSL893!3j6N^
28fb59ad-f2aa-5667-839b-5d7b1bae0063,Product,qFM4@9g![]!kjN@,200,SC039uWgVTA!wT
7ea13359-6aef-5311-bc86-5f7f36cdf2a2,Product,x^WRg7pcZ#l659zL,200,hLb&1IAUGnh
5fa2ecd5-3594-5dc8-9e07-c60722a09e02,Product,DGMISukKZZG^VM7g,200,X8mKgQc&hd
5f9a0ebd-efe6-56ab-b415-5992a12e0ca2,Product,3[B&&LQ(ha8zF6aTvB,200,83)Wn#3z
844559d5-af9d-5aa7-811b-89c059d0e6f0,Product,u6lQIDcq,200,VDqp#A&7%Y$tB$
ca7a87cf-204b-5804-a64e-26eccc7fe576,Product,02C2g,200,t2DP&ult(fNrU(0Bo6#A
0ed08e00-2951-56bf-b296-dedda30d13df,Product,wQYJ@rerVCae1!KY],200,t!H#5
c7c3d085-5676-5c3b-80a8-daab8c8788cf,Product,9YHmuM%iO0N2Q[T,200,JrmiTyl3R*jxdhwS
50354826-95cb-54bf-b91b-1ab1e2b17c90,Product,)BiI$^7UelMHJxTR,200,Ko3wY%m4*nx!FglFrg
0339a7a6-14d4-5bee-9f2f-bc9d6759ed27,Product,UB[Z0dS(,200,vfMliz6[#6JuVJYv
13130407-992e-569a-9391-9e4faa586348,Product,Bc15S4QgBUjFv#8w,200,gRFRT
154d5ab1-447c-5117-a201-db641f83fb9d,Product,^lnbZCt9,200,ik@XkjssDaaci
123a6c07-81e2-5cc9-998e-9591d3797eab,Product,a%mk^Tx8l0$($31fXa$],200,PZEX57UO6wCyNW
a4a6ac9a-2d3e-5b2d-b570-b3688783d24f,Product,*Uyjve9L88zd)J0F,200,T9^7dt)o#u
618f3869-eb01-59e4-b84f-fdcabc011911,Product,WU57alnByVt,200,USusQftThsUNe[Cg
a250252d-9d1b-53fe-9d4f-efbf039ce61a,Product,TJIP)gTFR)hba,200,GHNxgb(ZO#WJmoqk^Ee
d63da9d6-254a-5c7e-bbe7-81d43525bd58,Product,fw835UPjND1N)9F,200,atP]pULVYgswjxJCBC
37438a37-c25c-5e70-a8bd-e87dccad650f,Product,cS(AMEY]L,200,Oh!^R
254b0bfb-9871-5f80-abcf-329268f09496,Product,2)zx85CFE@JYQp*,200,8&rlM7dZz@xCTqf
de8fdd71-f72d-558d-8cfd-90430eaac6ef,Product,ek0[bQhDWFPELU*X6,200,)J87$e5(Xpq&wKm[d6v
346d800d-6694-5df2-adf4-2d02e647288e,Product,MdYy]WLo28)ABT$t,200,hssAFCjf]3E
8029f0f3-2f93-583c-acd3-f3dea78b518e,Product,PC(wpbh)ad,200,j6V7HKgaslnSArVg
ba608bbf-b139-5d99-b607-88aae991d09f,Product,n%tKjxt1eOB@x#E8E,200,J$fvrd(1A)xleRWeh8
c80dbef3-4fb2-5b0a-91f8-a378c763874e,Product,rJH4F1c#tj,200,P5@X$
51fbff84-8b9d-5a20-92d9-cb4f1cdc7d52,Product,#vnPX&(plHWa,200,s[S4m5WsX&9M
b23ad2d6-af46-5049-911b-ca65e2281c7e,Product,*(KUOLZ7lNGNlx,200,ffL%!S3u74
dcfebd7c-9c53-5cd8-85d8-65b503391051,Product,0K@e#%1C$PZQvh6PZHje,200,!nQiDG3wXJf7@WL
3fd29ac7-eebd-52ad-966e-aea694eefd59,Product,W5F(c6qu$m6Z$t*]K,200,7jI5N6EP[7Mjr
ddc13227-ca71-5514-9fc7-d7676fd0013d,Product,adhHpbBDozS^pFl,200,P2k(GrEB
d782234e-3537-5e8e-ad41-c4ad53d7ad7e,Product,qF$8^cYF,200,(gpHz5^Z
79e83b5b-8e9b-5010-81e2-e9532832dabb,Product,9Gjm63XsX!$v0E]mM,200,e^UxjJrtY[m
06767367-99f5-5539-ad94-ea1cf5a9e6df,Product,QX)5MP&jCE^6c,200,dBkh1y2iF1C
be2cb447-8023-57bb-bbab-5e5ee80c0d7f,Product,&h[XW0,200,F6iQu9u4MtM(#t2#5
999e23a3-048d-5ddc-a4fe-891881c55151,Product,%De!I9YR8Hsap0YBK%,200,hUxHhQ6Qq41p
1d3321e6-b8f7-5664-b763-bcf2579d1140,Product,Jdz1!O!J(JZI,200,hrv]fuHBXoJHNXY^)A$
e47e36e9-6c17-5405-8045-cc4dcfbfbce2,Product,rHbM*w&Mr]y91H%(f,200,oEvZVOrOo!(kz
7b1514bd-e4ad-5d4a-985c-cd0ae54b11ff,Product,ott5#v0pml2WnVTb,200,!XQU(m$L@w[I
fe3fe10d-b8bb-5d4b-96fe-03f2ba2087e1,Product,rztZbkOf@jJ49r,200,rT]MfaqagMUw657Bo
1aeb7fc8-768c-518a-9004-ff0d59f53c17,Product,)4w0yHq$@kc4jkMc9,200,npw$Gn7l1PG)lG&GX(6
32789696-b6e1-5254-b721-b22551ffb058,Product,kwhPqQHRJ6!pAEx,200,oqw4qL(9f!5
86624027-b148-554a-b5c5-4f783fe757fd,Product,&pq8*7,200,X2CSf9BW@mQdGy#gHs58
b0eda407-5d4f-5d15-8ffa-c0f7a9056b80,Product,ICnm9QOaf321,200,grhs6S$C[8
69b01821-3147-57df-939f-fe45d61b021a,Product,vNdkbO,200,eF*Pg)
01b164e7-a21f-5640-b81c-f2d63332755a,Product,CK]xtQs$57I]05l,200,Kib%N5Zd@p0R
6015e0fb-4bf9-59c8-9bc9-d4e89525ec22,Product,kHN(wC,200,2p]$5^bt0boH#E7
596bab37-51ed-5c09-89c3-ed754b2dca8f,Product,w*cU@lZ6FXv]i6n(%,200,M1bF(
bf503a74-4ba0-5404-a67b-fab50b6ce9f6,Product,dMEN(dhW[b5F3L6n,200,9whhX9
428e1d4a-e158-5774-98fd-73d2f42ee72c,Product,gohj!,200,6]X4C5O#dfs182TE[d*q
9e36b048-4342-559c-a1ee-5c2f85148722,Product,Rx0i^EHtw,200,^ySG$4VPQvS@H[1
5a25e7aa-6d7c-59eb-8ce7-a298690033f0,Product,&r)z!x4a,200,&jV&rl21mX3zPNt3BB
1534aa0d-b807-5b3f-b293-f277e30ee84f,Product,vZuz&3Ik3jAkSRZ#5Nq#,200,hXNd2t
5e4e9e34-5f5a-5510-a210-7de1bb08adf1,Product,gDQX)6Iv5O%p,200,Y(M*2v
58327f87-90db-5b81-9e79-85885fe945c0,Product,kg!MC!RY!tVP[I,200,1UzVS#j^[@B
86e47bde-64e1-50c6-bb5d-f0f5cd55a412,Product,chCE$JDwq&^vj,200,)&fCYMzRM3
